window1	window2	NPMI.x	NPMI.y
chr1:4380000-4410000	chr1:7080000-7110000	0.2226997235757965	-0.0580928313507874
chr1:4380000-4410000	chr1:7110000-7140000	0.2067005353689132	0.0193721409836624
chr1:4650000-4680000	chr1:4860000-4890000	0.4213038055534116	0.2418729692332394
chr1:4650000-4680000	chr1:7080000-7110000	0.2047533627973279	-0.081533585703244
chr1:4650000-4680000	chr1:7140000-7170000	0.2313723192167579	-0.0056726883108713
chr1:4710000-4740000	chr1:7080000-7110000	0.2089681889940259	-0.0341287367871961
chr1:4740000-4770000	chr1:4830000-4860000	0.3491156478696789	0.1885215001944113
chr1:4770000-4800000	chr1:5700000-5730000	0.4354185239589266	0.2302071100073688
chr1:4830000-4860000	chr1:7260000-7290000	0.273919304729516	0.0724607898019627
chr1:4860000-4890000	chr1:7200000-7230000	0.2439931537610147	0.0550100152737318
chr1:4860000-4890000	chr1:7260000-7290000	0.2629943082103992	0.0420693112717448
chr1:5730000-5760000	chr1:7110000-7140000	0.3869201608164591	0.1855859252809852
chr1:7080000-7110000	chr1:11160000-11190000	0.240531554859032	0.0214565432905652
chr1:7080000-7110000	chr1:11190000-11220000	0.2197148125640564	-0.0532956795633293
chr1:7170000-7200000	chr1:11430000-11460000	0.268925645127357	0.0825445668699905
chr1:11100000-11130000	chr1:14100000-14130000	0.2913355554400138	0.1141199293099754
chr1:11190000-11220000	chr1:11280000-11310000	0.5560798888197145	0.3997335917523978
chr1:11250000-11280000	chr1:11280000-11310000	0.6633833041584737	0.5357460152758675
chr1:11430000-11460000	chr1:14100000-14130000	0.2705261418891884	0.0836307440129938
chr1:11460000-11490000	chr1:11490000-11520000	0.748734454494339	0.6267683700761911
chr1:11460000-11490000	chr1:14100000-14130000	0.2678536918824507	0.0031416410183008
chr1:11490000-11520000	chr1:14100000-14130000	0.2535476461581794	0.0309091088780259
chr1:11520000-11550000	chr1:14100000-14130000	0.2209554573208043	0.00073712787523004
chr1:11550000-11580000	chr1:14130000-14160000	0.2646078197716069	0.0658851348458344
chr1:14100000-14130000	chr1:18900000-18930000	0.2735864129318788	0.1021816674119959
chr1:14100000-14130000	chr1:19080000-19110000	0.303527907577371	0.0930599835814077
chr1:18900000-18930000	chr1:20760000-20790000	0.3332889155898156	0.1415782588094329
chr1:18900000-18930000	chr1:20790000-20820000	0.430384822732105	0.1386224822583204
chr1:18900000-18930000	chr1:20820000-20850000	0.3471961144419324	0.0429389242659848
chr1:18900000-18930000	chr1:20850000-20880000	0.3424762531202234	0.1509781024445444
chr1:18900000-18930000	chr1:20910000-20940000	0.3480132507464079	0.0741904536513714
chr1:18900000-18930000	chr1:21030000-21060000	0.3093423786828149	0.0978952934142165
chr1:18900000-18930000	chr1:21060000-21090000	0.3164822691192883	0.0940506084159661
chr1:18900000-18930000	chr1:21090000-21120000	0.3651264212087942	0.1021816674119959
chr1:18900000-18930000	chr1:21150000-21180000	0.3471961144419324	0.0894849865839887
