window1	window2	NPMI.x	NPMI.y
chr1:3090000-3120000	chr1:7890000-7920000	0.2723363318636284	0.0100938398318275
chr1:3090000-3120000	chr1:7920000-7950000	0.2358879230498403	0.055726112753067
chr1:3120000-3150000	chr1:7890000-7920000	0.279796933436661	-0.0060276957823351
chr1:5400000-5430000	chr1:5460000-5490000	0.599068996924713	0.4497592231773187
chr1:5400000-5430000	chr1:7950000-7980000	0.3006008018505473	0.1199591556043685
chr1:5400000-5430000	chr1:8130000-8160000	0.2062171041754109	0.0137004024364485
chr1:5430000-5460000	chr1:7950000-7980000	0.3634868863897197	-0.0103661403430644
chr1:5430000-5460000	chr1:8010000-8040000	0.2151059125161762	0.0279645872319444
chr1:5430000-5460000	chr1:8160000-8190000	0.2751644750153216	0.0942647722963552
chr1:5460000-5490000	chr1:7830000-7860000	0.3102656063580228	0.1068963732670294
chr1:5460000-5490000	chr1:7860000-7890000	0.2528699824628921	0.0307786293741906
chr1:5460000-5490000	chr1:7950000-7980000	0.3791500929127945	0.0363879464509778
chr1:5460000-5490000	chr1:8010000-8040000	0.2307333240352217	0.0410006474581821
chr1:5460000-5490000	chr1:8160000-8190000	0.2590979951198505	0.0204499535260447
chr1:5490000-5520000	chr1:7950000-7980000	0.3281224238953206	0.0746596409618562
chr1:5520000-5550000	chr1:7950000-7980000	0.3170827037548795	0.126432429340587
chr1:5550000-5580000	chr1:7950000-7980000	0.3547320012750372	0.1268283271279663
chr1:5580000-5610000	chr1:5670000-5700000	0.6259662287120701	0.4406643961651985
chr1:5610000-5640000	chr1:7950000-7980000	0.31535115638792	0.126432429340587
chr1:5670000-5700000	chr1:6480000-6510000	0.3287156438821229	0.1324258402048823
chr1:5670000-5700000	chr1:7950000-7980000	0.3318248011437802	0.0774266611260964
chr1:6420000-6450000	chr1:6450000-6480000	0.801818270736452	0.6826226556961454
chr1:6420000-6450000	chr1:7830000-7860000	0.3831759995885514	0.1920298602372972
chr1:6420000-6450000	chr1:7950000-7980000	0.3503707135967699	0.1010766762026966
chr1:6450000-6480000	chr1:7830000-7860000	0.3887433757178384	0.1380456551615636
chr1:6450000-6480000	chr1:7950000-7980000	0.3739150989804298	0.1525809660873739
chr1:6450000-6480000	chr1:7980000-8010000	0.3429639234260661	0.1525809660873739
chr1:6480000-6510000	chr1:7950000-7980000	0.3171426389126043	0.126432429340587
chr1:6480000-6510000	chr1:7980000-8010000	0.3403314164827771	0.1474399686345095
chr1:7830000-7860000	chr1:7950000-7980000	0.5796370007574366	0.4042591928802469
chr1:12000000-12030000	chr1:15780000-15810000	0.2405147723091072	0.0587690203229391
chr1:12150000-12180000	chr1:14880000-14910000	0.3268195747513012	0.0918057806264416
chr1:12150000-12180000	chr1:15810000-15840000	0.2223610308773666	0.0483727097268721
chr1:12180000-12210000	chr1:12240000-12270000	0.6523267310370804	0.487578974851073
chr1:12210000-12240000	chr1:12240000-12270000	0.681035190689676	0.5365831575717819
chr1:12210000-12240000	chr1:12300000-12330000	0.702488107979306	0.5217298774056912
chr1:12300000-12330000	chr1:15780000-15810000	0.2787119656574328	0.1014738855194359
chr1:12330000-12360000	chr1:15780000-15810000	0.2177176941167748	0.0135581740846844
chr1:15750000-15780000	chr1:15780000-15810000	0.6980998690251327	0.571458057971126
chr1:15810000-15840000	chr1:19680000-19710000	0.2704669898917807	0.015089926946873
chr1:15810000-15840000	chr1:19950000-19980000	0.3085040290658093	0.1099762384296537
chr1:19650000-19680000	chr1:19860000-19890000	0.6418950948381349	0.4318485817255318
chr1:19650000-19680000	chr1:21780000-21810000	0.3021832669423743	0.0621674655877839
chr1:19650000-19680000	chr1:21990000-22020000	0.2135039143927753	0.0175450429287922
chr1:19650000-19680000	chr1:24000000-24030000	0.256954092521671	-0.0540926916787734
chr1:19650000-19680000	chr1:24240000-24270000	0.232438448655274	-0.0054161909269449
chr1:19680000-19710000	chr1:21780000-21810000	0.2947930823569525	0.0516209817857856
chr1:19680000-19710000	chr1:21930000-21960000	0.2763274412910091	0.0891885212579547
chr1:19680000-19710000	chr1:21960000-21990000	0.2787119656574328	0.0312425343803655
chr1:19680000-19710000	chr1:23970000-24000000	0.2893924719598029	-0.0254990269521193
chr1:19680000-19710000	chr1:24000000-24030000	0.2597391502047856	-0.0404907743155618
chr1:19680000-19710000	chr1:24120000-24150000	0.2210143815731522	-0.0587620567917533
chr1:19680000-19710000	chr1:24240000-24270000	0.2499457325289665	-0.0161378761807954
chr1:19680000-19710000	chr1:24270000-24300000	0.3046435446617263	0.0721686466507766
chr1:19680000-19710000	chr1:24330000-24360000	0.2392257466803063	0.0274011506842263
chr1:19740000-19770000	chr1:21780000-21810000	0.3180679304321864	0.0918057806264416
chr1:19740000-19770000	chr1:21900000-21930000	0.3294713238362239	0.1490048190783135
chr1:19770000-19800000	chr1:21990000-22020000	0.381414849745274	0.0925935267496222
chr1:19770000-19800000	chr1:23970000-24000000	0.2004069831322071	0.0269492303702332
chr1:19770000-19800000	chr1:24000000-24030000	0.2817270163937848	0.0692889837450172
chr1:19770000-19800000	chr1:24030000-24060000	0.2555362354858837	0.0338963697523958
